acronym,color_hex_triplet,failed_facet,graph_order,id,name,parent_structure_id,st_level,structure_id_path,structure_name_facet
sste,F2F1F0,734881840,1569,265505306,"external sagittal stratum, right",265505302,,/4005/9218/9219/9230/265505286/265505302/265505306/,2315245009
ssti,F2F1F0,734881840,1570,265505310,"internal sagittal stratum, right",265505302,,/4005/9218/9219/9230/265505286/265505302/265505310/,3545171033
saf,F2F1F0,734881840,1571,265505314,short association fibers,9230,,/4005/9218/9219/9230/265505314/,284513644
saf,F2F1F0,734881840,1572,265505318,"short association fibers, left",265505314,,/4005/9218/9219/9230/265505314/265505318/,2031466977
saf,F2F1F0,734881840,1573,265505322,"short association fibers, right",265505314,,/4005/9218/9219/9230/265505314/265505322/,548224206
szt,F2F1F0,734881840,1574,265505326,stratum zonale of thalamus,9230,,/4005/9218/9219/9230/265505326/,2959371403
szt,F2F1F0,734881840,1575,265505330,"stratum zonale of thalamus, left",265505326,,/4005/9218/9219/9230/265505326/265505330/,48337805
szt,F2F1F0,734881840,1576,265505334,"stratum zonale of thalamus, right",265505326,,/4005/9218/9219/9230/265505326/265505334/,1691542935
sm,F2F1F0,734881840,1577,9275,stria medullaris,9230,,/4005/9218/9219/9230/9275/,1930258468
sm,F2F1F0,734881840,1578,9276,"stria medullaris, left",9275,,/4005/9218/9219/9230/9275/9276/,3404465894
sm,F2F1F0,734881840,1579,9277,"stria medullaris, right",9275,,/4005/9218/9219/9230/9275/9277/,3195687122
st,F2F1F0,734881840,1580,9278,stria terminalis,9230,,/4005/9218/9219/9230/9278/,2061919402
st,F2F1F0,734881840,1581,9279,"stria terminalis, left",9278,,/4005/9218/9219/9230/9278/9279/,621372409
st,F2F1F0,734881840,1582,9280,"stria terminalis, right",9278,,/4005/9218/9219/9230/9278/9280/,865974338
scf,F2F1F0,734881840,1583,265505338,subcallosal fasciculus,9230,,/4005/9218/9219/9230/265505338/,49717198
scf,F2F1F0,734881840,1584,265505342,"subcallosal fasciculus, left",265505338,,/4005/9218/9219/9230/265505338/265505342/,2205360526
scf,F2F1F0,734881840,1585,265505346,"subcallosal fasciculus, right",265505338,,/4005/9218/9219/9230/265505338/265505346/,4250543775
sthf,F2F1F0,734881840,1586,265505350,subthalamic fasciculus,9230,,/4005/9218/9219/9230/265505350/,3657083381
sthf,F2F1F0,734881840,1587,265505354,"subthalamic fasciculus, left",265505350,,/4005/9218/9219/9230/265505350/265505354/,145096367
sthf,F2F1F0,734881840,1588,265505358,"subthalamic fasciculus, right",265505350,,/4005/9218/9219/9230/265505350/265505358/,2981683230
sprs,F2F1F0,734881840,1589,265505362,superficial presubicular path,9230,,/4005/9218/9219/9230/265505362/,341575950
sprs,F2F1F0,734881840,1590,265505366,"superficial presubicular path, left",265505362,,/4005/9218/9219/9230/265505362/265505366/,4137732905
sprs,F2F1F0,734881840,1591,265505370,"superficial presubicular path, right",265505362,,/4005/9218/9219/9230/265505362/265505370/,3047015230
slf,F2F1F0,734881840,1592,9281,superior longitudinal fasciculus,9230,,/4005/9218/9219/9230/9281/,3636304674
slf,F2F1F0,734881840,1593,9282,"superior longitudinal fasciculus, left",9281,,/4005/9218/9219/9230/9281/9282/,3682481005
slf,F2F1F0,734881840,1594,9283,"superior longitudinal fasciculus, right",9281,,/4005/9218/9219/9230/9281/9283/,3288438863
thf,F2F1F0,734881840,1595,265505374,thalamic fasciculus,9230,,/4005/9218/9219/9230/265505374/,966917134
thf,F2F1F0,734881840,1596,4509,"thalamic fasciculus, left",265505374,,/4005/9218/9219/9230/265505374/4509/,854396877
thf,F2F1F0,734881840,1597,4515,"thalamic fasciculus, right",265505374,,/4005/9218/9219/9230/265505374/4515/,306096283
uf,F2F1F0,734881840,1598,9284,uncinate fasciculus of the forebrain,9230,,/4005/9218/9219/9230/9284/,1444203443
uf,F2F1F0,734881840,1599,9285,"uncinate fasciculus of the forebrain, left",9284,,/4005/9218/9219/9230/9284/9285/,4003420485
uf,F2F1F0,734881840,1600,9286,"uncinate fasciculus of the forebrain, right",9284,,/4005/9218/9219/9230/9284/9286/,4051816927
MESWM,F2F1F0,734881840,1601,265505382,mesencephalic white matter,9218,,/4005/9218/265505382/,654002677
bic,F2F1F0,734881840,1602,265505386,brachium of the inferior colliculus,265505382,,/4005/9218/265505382/265505386/,2423549855
bic,F2F1F0,734881840,1603,265505390,"brachium of the inferior colliculus, left",265505386,,/4005/9218/265505382/265505386/265505390/,3042097327
bic,F2F1F0,734881840,1604,265505394,"brachium of the inferior colliculus, right",265505386,,/4005/9218/265505382/265505386/265505394/,2969900888
bsc,F2F1F0,734881840,1605,265505398,brachium of the superior colliculus,265505382,,/4005/9218/265505382/265505398/,2637319906
bsc,F2F1F0,734881840,1606,265505402,"brachium of the superior colliculus, left",265505398,,/4005/9218/265505382/265505398/265505402/,1223177398
bsc,F2F1F0,734881840,1607,265505406,"brachium of the superior colliculus, right",265505398,,/4005/9218/265505382/265505398/265505406/,3583182100
ctg-m,F2F1F0,734881840,1608,265505410,"central tegmental tract, midbrain portion",265505382,,/4005/9218/265505382/265505410/,2165400430
ctg-m,F2F1F0,734881840,1609,265505414,"central tegmental tract, midbrain portion, left",265505410,,/4005/9218/265505382/265505410/265505414/,3211809124
ctg-m,F2F1F0,734881840,1610,265505418,"central tegmental tract, midbrain portion, right",265505410,,/4005/9218/265505382/265505410/265505418/,3183029897
cpd,F2F1F0,734881840,1611,265505422,cerebral peduncle (crus cerebri),265505382,,/4005/9218/265505382/265505422/,4233455832
cpd,F2F1F0,734881840,1612,265505426,"cerebral peduncle (crus cerebri), left",265505422,,/4005/9218/265505382/265505422/265505426/,1282188404
cpd,F2F1F0,734881840,1613,265505430,"cerebral peduncle (crus cerebri), right",265505422,,/4005/9218/265505382/265505422/265505430/,2700943896
cmic,F2F1F0,734881840,1614,265505434,commissure of the inferior colliculus,265505382,,/4005/9218/265505382/265505434/,664002540
cmic,F2F1F0,734881840,1615,265505438,"commissure of the inferior colliculus, left",265505434,,/4005/9218/265505382/265505434/265505438/,2744803008
cmic,F2F1F0,734881840,1616,265505442,"commissure of the inferior colliculus, right",265505434,,/4005/9218/265505382/265505434/265505442/,1813947255
cbu-m,F2F1F0,734881840,1617,265505446,"corticobulbar tract, midbrain portion",265505382,,/4005/9218/265505382/265505446/,2364181116
cbu-m,F2F1F0,734881840,1618,265505450,"corticobulbar tract, midbrain portion, left",265505446,,/4005/9218/265505382/265505446/265505450/,2366985647
cbu-m,F2F1F0,734881840,1619,265505454,"corticobulbar tract, midbrain portion, right",265505446,,/4005/9218/265505382/265505446/265505454/,2973585589
me5,F2F1F0,734881840,1620,265505458,mesencephalic trigeminal tract,265505382,,/4005/9218/265505382/265505458/,590369385
me5,F2F1F0,734881840,1621,265505462,"mesencephalic trigeminal tract, left",265505458,,/4005/9218/265505382/265505458/265505462/,4232491455
me5,F2F1F0,734881840,1622,265505466,"mesencephalic trigeminal tract, right",265505458,,/4005/9218/265505382/265505458/265505466/,2902135605
METWM,F2F1F0,734881840,1623,9287,metencephalic white matter,9218,,/4005/9218/9287/,400785026
CbWM,F2F1F0,734881840,1624,9288,cerebellar white matter tracts,9287,,/4005/9218/9287/9288/,3561742800
icp,F2F1F0,734881840,1625,9289,inferior cerebellar peduncle,9288,,/4005/9218/9287/9288/9289/,202676826
icp,F2F1F0,734881840,1626,9290,"inferior cerebellar peduncle, Left",9289,,/4005/9218/9287/9288/9289/9290/,465498412
icp,F2F1F0,734881840,1627,9291,"inferior cerebellar peduncle, Right",9289,,/4005/9218/9287/9288/9289/9291/,3306826123
mcp,F2F1F0,734881840,1628,9292,middle cerebellar peduncle,9288,,/4005/9218/9287/9288/9292/,733008278
mcp,F2F1F0,734881840,1629,9293,"middle cerebellar peduncle, Left",9292,,/4005/9218/9287/9288/9292/9293/,2914818188
mcp,F2F1F0,734881840,1630,9294,"middle cerebellar peduncle, Right",9292,,/4005/9218/9287/9288/9292/9294/,326797322
pncb,F2F1F0,734881840,1631,265505470,ponto-cerebellar tract,9288,,/4005/9218/9287/9288/265505470/,4137198488
pncb,F2F1F0,734881840,1632,265505474,"ponto-cerebellar tract, left",265505470,,/4005/9218/9287/9288/265505470/265505474/,1413596383
pncb,F2F1F0,734881840,1633,265505478,"ponto-cerebellar tract, right",265505470,,/4005/9218/9287/9288/265505470/265505478/,3789649176
scp,F2F1F0,734881840,1634,9295,superior cerebellar peduncle,9288,,/4005/9218/9287/9288/9295/,2741079949
scp,F2F1F0,734881840,1635,9296,"superior cerebellar peduncle, Left",9295,,/4005/9218/9287/9288/9295/9296/,843091898
scp,F2F1F0,734881840,1636,9297,"superior cerebellar peduncle, Right",9295,,/4005/9218/9287/9288/9295/9297/,3697271172
xscp,F2F1F0,734881840,1637,265505482,decussation of the superior cerebellar peduncle,9295,,/4005/9218/9287/9288/9295/265505482/,4220190635
PoWM,F2F1F0,734881840,1638,265505486,pontine white matter tracts,9287,,/4005/9218/9287/265505486/,3161331600
cpn,F2F1F0,734881840,1639,265505490,cortico-pontine fibers,265505486,,/4005/9218/9287/265505486/265505490/,2011792791
cpn,F2F1F0,734881840,1640,265505494,"cortico-pontine fibers, left",265505490,,/4005/9218/9287/265505486/265505490/265505494/,3638696672
cpn,F2F1F0,734881840,1641,265505498,"cortico-pontine fibers, right",265505490,,/4005/9218/9287/265505486/265505490/265505498/,1460403195
lfpn,F2F1F0,734881840,1642,265505502,longitudinal fasciculus of the pons,265505486,,/4005/9218/9287/265505486/265505502/,1694776070
lfpn,F2F1F0,734881840,1643,265505506,"longitudinal fasciculus of the pons, left",265505502,,/4005/9218/9287/265505486/265505502/265505506/,2593687432
lfpn,F2F1F0,734881840,1644,265505510,"longitudinal fasciculus of the pons, right",265505502,,/4005/9218/9287/265505486/265505502/265505510/,337668108
MYWM,F2F1F0,734881840,1645,9298,myelencephalic white matter,9218,,/4005/9218/9298/,1557153559
CN,F2F1F0,734881840,1646,9299,cranial nerves,9298,,/4005/9218/9298/9299/,1191830544
1n,F2F1F0,734881840,1647,9300,olfactory nerve,9299,,/4005/9218/9298/9299/9300/,1727601264
1n,F2F1F0,734881840,1648,9301,"olfactory nerve, left",9300,,/4005/9218/9298/9299/9300/9301/,3439861699
olf,F2F1F0,734881840,1649,9302,"olfactory tract, left",9301,,/4005/9218/9298/9299/9300/9301/9302/,614256540
lot,F2F1F0,734881840,1650,265505514,"lateral olfactory tract, left",9302,,/4005/9218/9298/9299/9300/9301/9302/265505514/,3752548727
mot,F2F1F0,734881840,1651,265505518,"medial olfactory tract, left",9302,,/4005/9218/9298/9299/9300/9301/9302/265505518/,2415945410
Olf,F2F1F0,734881840,1652,9303,"olfactory bulb, left",9301,,/4005/9218/9298/9299/9300/9301/9303/,1997492664
1n,F2F1F0,734881840,1653,9304,"olfactory nerve, right",9300,,/4005/9218/9298/9299/9300/9304/,4118372492
olf,F2F1F0,734881840,1654,9305,"olfactory tract, right",9304,,/4005/9218/9298/9299/9300/9304/9305/,239384633
lot,F2F1F0,734881840,1655,265505522,"lateral olfactory tract, right",9305,,/4005/9218/9298/9299/9300/9304/9305/265505522/,963097695
mot,F2F1F0,734881840,1656,265505526,"medial olfactory tract, right",9305,,/4005/9218/9298/9299/9300/9304/9305/265505526/,2183354467
Olf,F2F1F0,734881840,1657,9306,"olfactory bulb, right",9304,,/4005/9218/9298/9299/9300/9304/9306/,840224630
2n,F2F1F0,734881840,1658,9307,optic nerve,9299,,/4005/9218/9298/9299/9307/,3100185865
2n,F2F1F0,734881840,1659,9308,"optic nerve, left",9307,,/4005/9218/9298/9299/9307/9308/,340341888
opt,F2F1F0,734881840,1660,9309,"optic tract, left",9308,,/4005/9218/9298/9299/9307/9308/9309/,4259177695
ox,F2F1F0,734881840,1661,9310,"optic chiasm, left",9308,,/4005/9218/9298/9299/9307/9308/9310/,2680241056
or,F2F1F0,734881840,1662,9311,"optic radiations, left",9308,,/4005/9218/9298/9299/9307/9308/9311/,402448391
sox,F2F1F0,734881840,1663,265505530,"supraoptic dicussation, left",9308,,/4005/9218/9298/9299/9307/9308/265505530/,1067443776
2n,F2F1F0,734881840,1664,9312,"optic nerve, right",9307,,/4005/9218/9298/9299/9307/9312/,443888013
opt,F2F1F0,734881840,1665,9313,"optic tract, right",9312,,/4005/9218/9298/9299/9307/9312/9313/,3779651896
ox,F2F1F0,734881840,1666,9314,"optic chiasm, right",9312,,/4005/9218/9298/9299/9307/9312/9314/,563124554
or,F2F1F0,734881840,1667,9315,"optic radiations, right",9312,,/4005/9218/9298/9299/9307/9312/9315/,1772786394
sox,F2F1F0,734881840,1668,265505534,"supraoptic dicussation, right",9312,,/4005/9218/9298/9299/9307/9312/265505534/,2168071663
3n,F2F1F0,734881840,1669,9316,occulomotor nerve,9299,,/4005/9218/9298/9299/9316/,3309344705
3n,F2F1F0,734881840,1670,9317,"occulomotor nerve, left",9316,,/4005/9218/9298/9299/9316/9317/,4004268313
3n,F2F1F0,734881840,1671,9318,"occulomotor nerve, right",9316,,/4005/9218/9298/9299/9316/9318/,2472345360
4n,F2F1F0,734881840,1672,9319,trochlear nerve,9299,,/4005/9218/9298/9299/9319/,1219326126
4n,F2F1F0,734881840,1673,9320,"trochlear nerve, left",9319,,/4005/9218/9298/9299/9319/9320/,1073938031
4n,F2F1F0,734881840,1674,9321,"trochlear nerve, right",9319,,/4005/9218/9298/9299/9319/9321/,714376622
5n,F2F1F0,734881840,1675,9322,trigeminal nerve,9299,,/4005/9218/9298/9299/9322/,3826678836
5n,F2F1F0,734881840,1676,9323,"trigeminal nerve, left",9322,,/4005/9218/9298/9299/9322/9323/,589188052
5n,F2F1F0,734881840,1677,9324,"trigeminal nerve, right",9322,,/4005/9218/9298/9299/9322/9324/,1984230175
6n,F2F1F0,734881840,1678,9325,abducens nerve,9299,,/4005/9218/9298/9299/9325/,12381790
6n,F2F1F0,734881840,1679,9326,"abducens nerve, left",9325,,/4005/9218/9298/9299/9325/9326/,2911539845
6n,F2F1F0,734881840,1680,9327,"abducens nerve, right",9325,,/4005/9218/9298/9299/9325/9327/,1789265572
7n,F2F1F0,734881840,1681,9328,facial nerve,9299,,/4005/9218/9298/9299/9328/,2302244085
7n,F2F1F0,734881840,1682,9329,"facial nerve, left",9328,,/4005/9218/9298/9299/9328/9329/,1904486943
7n,F2F1F0,734881840,1683,9330,"facial nerve, right",9328,,/4005/9218/9298/9299/9328/9330/,2057335366
8n,F2F1F0,734881840,1684,9331,vestibulocochlear nerve,9299,,/4005/9218/9298/9299/9331/,3849290809
8n,F2F1F0,734881840,1685,9332,"vestibulchochlear nerve, left",9331,,/4005/9218/9298/9299/9331/9332/,4115156994
8n,F2F1F0,734881840,1686,9333,"vestibulochochlear nerve, right",9331,,/4005/9218/9298/9299/9331/9333/,1876698528
9n,F2F1F0,734881840,1687,9334,glossopharyngeal nerve,9299,,/4005/9218/9298/9299/9334/,2892311360
9n,F2F1F0,734881840,1688,9335,"glossopharyngeal nerve, left",9334,,/4005/9218/9298/9299/9334/9335/,1050526930
9n,F2F1F0,734881840,1689,9336,"glossopharyngeal nerve, right",9334,,/4005/9218/9298/9299/9334/9336/,2671433125
10n,F2F1F0,734881840,1690,9337,vagus nerve,9299,,/4005/9218/9298/9299/9337/,2090451855
10n,F2F1F0,734881840,1691,9338,"vagus nerve, left",9337,,/4005/9218/9298/9299/9337/9338/,2277406850
10n,F2F1F0,734881840,1692,9339,"vagus nerve, right",9337,,/4005/9218/9298/9299/9337/9339/,4108888045
11nf,F2F1F0,734881840,1693,9340,accessory nerve,9299,,/4005/9218/9298/9299/9340/,2401100077
11nf,F2F1F0,734881840,1694,9341,"accessory nerve, left",9340,,/4005/9218/9298/9299/9340/9341/,3184679142
11nf,F2F1F0,734881840,1695,9342,"accessory nerve, right",9340,,/4005/9218/9298/9299/9340/9342/,3188551308
12n,F2F1F0,734881840,1696,9343,hypoglossal nerve,9299,,/4005/9218/9298/9299/9343/,2776584549
12n,F2F1F0,734881840,1697,9344,"hypoglossal nerve, left",9343,,/4005/9218/9298/9299/9343/9344/,3941278797
12n,F2F1F0,734881840,1698,9345,"hypoglossal nerve, right",9343,,/4005/9218/9298/9299/9343/9345/,4284362128
ami,F2F1F0,734881840,1699,265505538,amiculum of the olive,9298,,/4005/9218/9298/265505538/,2607519249
ami,F2F1F0,734881840,1700,265505542,"amiculum of the olive, left",265505538,,/4005/9218/9298/265505538/265505542/,3504559875
ami,F2F1F0,734881840,1701,265505546,"amiculum of the olive, right",265505538,,/4005/9218/9298/265505538/265505546/,1845512564
cuf,F2F1F0,734881840,1702,265505550,cuneate fasciculus,9298,,/4005/9218/9298/265505550/,3081054541
cuf,F2F1F0,734881840,1703,265505554,"cuneate fasciculus, left",265505550,,/4005/9218/9298/265505550/265505554/,2667390715
cuf,F2F1F0,734881840,1704,265505558,"cuneate fasciculus, right",265505550,,/4005/9218/9298/265505550/265505558/,3710397739
dlf,F2F1F0,734881840,1705,9346,dorsal longitudinal fasciculus,9298,,/4005/9218/9298/9346/,1423095515
dlf,F2F1F0,734881840,1706,9347,"dorsal longitudinal fasciculus, Left",9346,,/4005/9218/9298/9346/9347/,4226431622
dlf,F2F1F0,734881840,1707,9348,"dorsal longitudinal fasciculus, Right",9346,,/4005/9218/9298/9346/9348/,4093196214
mlf,F2F1F0,734881840,1708,9349,medial longitudinal fasciculus,9298,,/4005/9218/9298/9349/,1729800443
mlf,F2F1F0,734881840,1709,9350,"medial longitudinal fasciculus, Left",9349,,/4005/9218/9298/9349/9350/,3057814387
mlf,F2F1F0,734881840,1710,9351,"medial longitudinal fasciculus, Right",9349,,/4005/9218/9298/9349/9351/,1046714772
ctg,F2F1F0,734881840,1711,12950,central tegmental tract,9298,,/4005/9218/9298/12950/,103413118
ctg,F2F1F0,734881840,1712,12951,"central tegmental tract, Left",12950,,/4005/9218/9298/12950/12951/,2469917498
ctg,F2F1F0,734881840,1713,12952,"central tegmental tract, Right",12950,,/4005/9218/9298/12950/12952/,826676696
cbu-h,F2F1F0,734881840,1714,265505562,"corticobulbar tract, hindbrain portion",9298,,/4005/9218/9298/265505562/,2160536745
cbu-h,F2F1F0,734881840,1715,265505566,"corticobulbar tract, hindbrain portion, left",265505562,,/4005/9218/9298/265505562/265505566/,1807957122
cbu-h,F2F1F0,734881840,1716,265505570,"corticobulbar tract, hindbrain portion, right",265505562,,/4005/9218/9298/265505562/265505570/,4093958825
csp,F2F1F0,734881840,1717,265505574,corticospinal tract,9298,,/4005/9218/9298/265505574/,2338134602
csp,F2F1F0,734881840,1718,265505578,"corticospinal tract, left",265505574,,/4005/9218/9298/265505574/265505578/,198899369
csp,F2F1F0,734881840,1719,265505582,"corticospinal tract, right",265505574,,/4005/9218/9298/265505574/265505582/,1490565667
fr,F2F1F0,734881840,1720,12953,fasciculus retroflexus,9298,,/4005/9218/9298/12953/,3233680072
fr,F2F1F0,734881840,1721,12954,"fasciculus retroflexus, Left",12953,,/4005/9218/9298/12953/12954/,544601905
fr,F2F1F0,734881840,1722,12955,"fasciculus retroflexus, Right",12953,,/4005/9218/9298/12953/12955/,2787610196
gr,F2F1F0,734881840,1723,265505586,gracile fasciculus,9298,,/4005/9218/9298/265505586/,3989985865
gr,F2F1F0,734881840,1724,265505590,"gracile fasciculus, left",265505586,,/4005/9218/9298/265505586/265505590/,752733617
gr,F2F1F0,734881840,1725,265505594,"gracile fasciculus, right",265505586,,/4005/9218/9298/265505586/265505594/,1267967310
hio,F2F1F0,734881840,1726,265505598,hilus of the inferior olive,9298,,/4005/9218/9298/265505598/,1150880399
hio,F2F1F0,734881840,1727,265505602,"hilus of the inferior olive, left",265505598,,/4005/9218/9298/265505598/265505602/,1237534208
hio,F2F1F0,734881840,1728,265505606,"hilus of the inferior olive, right",265505598,,/4005/9218/9298/265505598/265505606/,4153424095
iaf,F2F1F0,734881840,1729,265505610,internal arcuate fibers,9298,,/4005/9218/9298/265505610/,3611554723
iaf,F2F1F0,734881840,1730,265505614,"internal arcuate fibers, left",265505610,,/4005/9218/9298/265505610/265505614/,3392532021
iaf,F2F1F0,734881840,1731,265505618,"internal arcuate fibers, right",265505610,,/4005/9218/9298/265505610/265505618/,2711620180
ll,F2F1F0,734881840,1732,12956,lateral lemniscus,9298,,/4005/9218/9298/12956/,2249670554
ll,F2F1F0,734881840,1733,12957,"lateral lemniscus, Left",12956,,/4005/9218/9298/12956/12957/,1283903174
