acronym,color_hex_triplet,graph_order,id,name,parent_structure_id,st_level,structure_id_path
ISTC,D670A0,1097,10242,"intermediate superior temporal cortex (area 22i)",10240,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10242/
A22i1,F0D5E1,1098,11069,"layer I of area 22i",10242,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10242/11069/
A22i2,D670A0,1099,11070,"layer II of area 22i",10242,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10242/11070/
A22i3,DA80A8,1100,11071,"layer III of area 22i",10242,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10242/11071/
A22i4,D670A0,1101,11072,"layer IV of area 22i",10242,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10242/11072/
A22i5,DA80A8,1102,11073,"layer V of area 22i",10242,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10242/11073/
A22i6,D670A0,1103,11074,"layer VI of area 22i",10242,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10242/11074/
STC,D670A0,1104,10243,"posterior (caudal) superior temporal cortex (area 22c)",10240,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10243/
A22c1,F0D5E1,1105,11057,"layer I of area 22c",10243,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10243/11057/
A22c2,D670A0,1106,11058,"layer II of area 22c",10243,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10243/11058/
A22c3,DA80A8,1107,11059,"layer III of area 22c",10243,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10243/11059/
A22c4,D670A0,1108,11060,"layer IV of area 22c",10243,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10243/11060/
A22c5,DA80A8,1109,11061,"layer V of area 22c",10243,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10243/11061/
A22c6,D670A0,1110,11062,"layer VI of area 22c",10243,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10240/10243/11062/
PSTC,DA80A8,1111,10244,"polysensory temporal cortex (area 22p)",13322,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/
A22pr,DA80A8,1112,10245,"rostral division of 22p (area 22pr)",10244,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10245/
A22pr1,F0D5E1,1113,11075,"layer I of area 22pr",10245,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10245/11075/
A22pr2,EBBFD0,1114,11076,"layer II of area 22pr",10245,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10245/11076/
A22pr3,E196B7,1115,11077,"layer III of area 22pr",10245,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10245/11077/
A22pr4,DA80A8,1116,11078,"layer IV of area 22pr",10245,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10245/11078/
A22pr5,E196B7,1117,11079,"layer V of area 22pr",10245,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10245/11079/
A22pr6,DA80A8,1118,11080,"layer VI of area 22pr",10245,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10245/11080/
A22pi,DA80A8,1119,10246,"intermediate division of 22p (area 22pi)",10244,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10246/
A22pi1,F0D5E1,1120,11081,"layer I of area 22pi",10246,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10246/11081/
A22pi2,EBBFD0,1121,11082,"layer II of area 22pi",10246,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10246/11082/
A22pi3,E196B7,1122,11083,"layer III of area 22pi",10246,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10246/11083/
A22pi4,DA80A8,1123,11084,"layer IV of area 22pi",10246,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10246/11084/
A22pi5,E196B7,1124,11085,"layer V of area 22pi",10246,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10246/11085/
A22pi6,DA80A8,1125,11086,"layer VI of area 22pi",10246,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10246/11086/
A22pc,DA80A8,1126,10247,"caudal division of 22p (area 22pc)",10244,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10247/
A22pc1,F0D5E1,1127,11087,"layer I of area 22pc",10247,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10247/11087/
A22pc2,EBBFD0,1128,11088,"layer II of area 22pc",10247,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10247/11088/
A22pc3,E196B7,1129,11089,"layer III of area 22pc",10247,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10247/11089/
A22pc4,DA80A8,1130,11090,"layer IV of area 22pc",10247,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10247/11090/
A22pc5,E196B7,1131,11091,"layer V of area 22pc",10247,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10247/11091/
A22pc6,DA80A8,1132,11092,"layer VI of area 22pc",10247,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10244/10247/11092/
PI,E196B7,1133,10267,"parainsular cortex",13322,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10267/
PI1,F0D5E1,1134,11158,"layer I of parainsular cortex",10267,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10267/11158/
PI2,E196B7,1135,11159,"layer II of parainsular cortex",10267,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10267/11159/
PI3,E3A8C2,1136,11160,"layer III of parainsular cortex",10267,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10267/11160/
PI4,E196B7,1137,11161,"layer IV of parainsular cortex",10267,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10267/11161/
PI5,E3A8C2,1138,11162,"layer V of parainsular cortex",10267,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10267/11162/
PI6,E196B7,1139,11163,"layer VI of parainsular cortex",10267,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13322/10267/11163/
VLTC,D670A0,1140,13324,"ventrolateral temporal neocortex",10235,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/
MTC,D55C92,1141,10248,"midlateral temporal  cortex (area TEd, area 21)",13324,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/
A21r,D55C92,1142,10249,"rostral subdivision of area 21",10248,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10249/
A21r1,F0D5E1,1143,11093,"layer I of area 21r",10249,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10249/11093/
A21r2,D55C92,1144,11094,"layer II of area 21r",10249,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10249/11094/
A21r3,D670A0,1145,11095,"layer III of area 21r",10249,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10249/11095/
A21r4,D55C92,1146,11096,"layer IV of area 21r",10249,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10249/11096/
A21r5,D670A0,1147,11097,"layer V of area 21r",10249,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10249/11097/
A21r6,D55C92,1148,11098,"layer VI of area 21r",10249,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10249/11098/
A21i,D55C92,1149,10250,"intermediate subdivision of area 21",10248,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10250/
A21i1,F0D5E1,1150,11099,"layer I of area 21i",10250,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10250/11099/
A21i2,D55C92,1151,11100,"layer II of area 21i",10250,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10250/11100/
A21i3,D670A0,1152,11101,"layer III of area 21i",10250,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10250/11101/
A21i4,D55C92,1153,11102,"layer IV of area 21i",10250,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10250/11102/
A21i5,D670A0,1154,11103,"layer V of area 21i",10250,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10250/11103/
A21i6,D55C92,1155,11104,"layer VI of area 21i",10250,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10250/11104/
A21c,D55C92,1156,10251,"caudal subdivision of area 21",10248,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10251/
A21c1,F0D5E1,1157,11105,"layer I of area 21c",10251,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10251/11105/
A21c2,D55C92,1158,11106,"layer II of area 21c",10251,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10251/11106/
A21c3,D670A0,1159,11107,"layer III of area 21c",10251,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10251/11107/
A21c4,D55C92,1160,11108,"layer IV of area 21c",10251,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10251/11108/
A21c5,D670A0,1161,11109,"layer V of area 21c",10251,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10251/11109/
A21c6,D55C92,1162,11110,"layer VI of area 21c",10251,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10248/10251/11110/
ITC,D55C92,1163,10252,"inferolateral temporal cortex (area TEv, area 20)",13324,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/
A20r,D55C92,1164,10253,"rostral subdivision of area 20",10252,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10253/
A20r1,F0D5E1,1165,11033,"layer I of area 20r",10253,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10253/11033/
A20r2,D55C92,1166,11034,"layer II of area 20r",10253,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10253/11034/
A20r3,D670A0,1167,11035,"layer III of area 20r",10253,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10253/11035/
A20r4,D55C92,1168,11036,"layer IV of area 20r",10253,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10253/11036/
A20r5,D670A0,1169,11037,"layer V of area 20r",10253,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10253/11037/
A20r6,D55C92,1170,11038,"layer VI of area 20r",10253,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10253/11038/
A20i,D55C92,1171,10254,"intermediate subdivision of area 20",10252,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10254/
A20i1,F0D5E1,1172,11039,"layer I of area 20i",10254,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10254/11039/
A20i2,D55C92,1173,11040,"layer II of area 20i",10254,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10254/11040/
A20i3,D670A0,1174,11041,"layer III of area 20i",10254,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10254/11041/
A20i4,D55C92,1175,11042,"layer IV of area 20i",10254,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10254/11042/
A20i5,D670A0,1176,11043,"layer V of area 20i",10254,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10254/11043/
A20i6,D55C92,1177,11044,"layer VI of area 20i",10254,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10254/11044/
A20c,D55C92,1178,10255,"caudal subdivision of area 20",10252,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10255/
A20c1,F0D5E1,1179,11045,"layer I of area 20c",10255,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10255/11045/
A20c2,D55C92,1180,11046,"layer II of area 20c",10255,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10255/11046/
A20c3,D670A0,1181,11047,"layer III of area 20c",10255,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10255/11047/
A20c4,D55C92,1182,11048,"layer IV of area 20c",10255,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10255/11048/
A20c5,D670A0,1183,11049,"layer V of area 20c",10255,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10255/11049/
A20c6,D55C92,1184,11050,"layer VI of area 20c",10255,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10252/10255/11050/
MITC,D55C92,1185,10256,"midinferior (fusiform) temporal cortex",13324,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/
A36,D55C92,1186,10257,"rostral division of MITC (area 36)",10256,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/
A36r,D55C92,1187,10258,"rostral subdivision of area 36",10257,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10258/
A36r1,F0D5E1,1188,11111,"layer I of area 36r",10258,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10258/11111/
A36r2,D55C92,1189,11112,"layer II of area 36r",10258,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10258/11112/
A36r3,D670A0,1190,11113,"layer III of area 36r",10258,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10258/11113/
A36r4,D55C92,1191,11114,"layer IV of area 36r",10258,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10258/11114/
A36r5,D670A0,1192,11115,"layer V of area 36r",10258,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10258/11115/
A36r6,D55C92,1193,11116,"layer VI of area 36r",10258,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10258/11116/
A36c,D55C92,1194,10259,"caudal subdivision of area 36",10257,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10259/
A36c1,F0D5E1,1195,11117,"layer I of area 36c",10259,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10259/11117/
A36c2,D55C92,1196,11118,"layer II of area 36c",10259,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10259/11118/
A36c3,D670A0,1197,11119,"layer III of area 36c",10259,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10259/11119/
A36c4,D55C92,1198,11120,"layer IV of area 36c",10259,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10259/11120/
A36c5,D670A0,1199,11121,"layer V of area 36c",10259,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10259/11121/
A36c6,D55C92,1200,11122,"layer VI of area 36c",10259,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10257/10259/11122/
TF,D55C92,1201,10260,"caudal division of MITC (area TF)",10256,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10260/
TF1,F0D5E1,1202,11123,"layer I of area TF",10260,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10260/11123/
TF2,D55C92,1203,11124,"layer II of area TF",10260,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10260/11124/
TF3,D670A0,1204,11125,"layer III of area TF",10260,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10260/11125/
TF4,D55C92,1205,11126,"layer IV of area TF",10260,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10260/11126/
TF5,D670A0,1206,11127,"layer V of area TF",10260,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10260/11127/
TF6,D55C92,1207,11128,"layer VI of area TF",10260,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/13324/10256/10260/11128/
PPHC,C15184,1208,10263,"posterior parahippocampal cortex",10235,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/
TH,C15184,1209,10264,"medial division of PPHC (area TH)",10263,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10264/
TH1,F0D5E1,1210,11141,"layer I of area TH",10264,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10264/11141/
TH2,C15184,1211,11142,"layer II of area TH",10264,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10264/11142/
TH3,C8538B,1212,11143,"layer III of area TH",10264,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10264/11143/
TH5,C8538B,1213,11144,"layer V of area TH",10264,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10264/11144/
TH6,C15184,1214,11145,"layer VI of area TH",10264,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10264/11145/
TL,C15184,1215,10265,"lateral division of PPHC (area TL)",10263,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10265/
TL1,F0D5E1,1216,11146,"layer I of area TL",10265,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10265/11146/
TL2,C15184,1217,11147,"layer II of area TL",10265,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10265/11147/
TL3,C8538B,1218,11148,"layer III of area TL",10265,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10265/11148/
TL4,C15184,1219,11149,"layer IV of area TL",10265,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10265/11149/
TL5,C8538B,1220,11150,"layer V of area TL",10265,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10265/11150/
TL6,C15184,1221,11151,"layer VI of area TL",10265,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10263/10265/11151/
TFO,C15184,1222,10261,"medial temporal-occipital cortex (area TFO)",10235,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10261/
TFO1,F0D5E1,1223,11129,"layer I of area TFO",10261,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10261/11129/
TFO2,C15184,1224,11130,"layer II of area TFO",10261,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10261/11130/
TFO3,C8538B,1225,11131,"layer III of area TFO",10261,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10261/11131/
TFO4,C15184,1226,11132,"layer IV of area TFO",10261,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10261/11132/
TFO5,C8538B,1227,11133,"layer V of area TFO",10261,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10261/11133/
TFO6,C15184,1228,11134,"layer VI of area TFO",10261,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10261/11134/
A37,D55C92,1229,10262,"lateral temporal-occipital cortex (area 37)",10235,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10262/
A37-1,F0D5E1,1230,11135,"layer I of area 37",10262,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10262/11135/
A37-2,D55C92,1231,11136,"layer II of area 37",10262,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10262/11136/
A37-3,D670A0,1232,11137,"layer III of area 37",10262,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10262/11137/
A37-4,D55C92,1233,11138,"layer IV of area 37",10262,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10262/11138/
A37-5,D670A0,1234,11139,"layer V of area 37",10262,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10262/11139/
A37-6,D55C92,1235,11140,"layer VI of area 37",10262,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10262/11140/
A38,C8538B,1236,10266,"temporal polar cortex (area TG, area 38)",10235,,/10153/10154/10155/10156/10157/10158/10159/10160/10235/10266/
